quarter_region,province_full,city,activity,year,predicted_eok,actual_eok,table_id,table_name,latest_change_date,abs_error_eok,ape_pct
경북,경상북도,구미시,운수 및 창고업,2022,4086.2648273897676,4719.29,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2026-03-27,633.0251726102324,13.4135679860791
경북,경상북도,구미시,정보통신업,2021,3156.1160469319925,2652.42,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,503.69604693199244,18.990056134850153
경북,경상북도,구미시,정보통신업,2023,3090.1715797972,3791.01,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2026-06-22,700.8384202028001,18.486852321750668
경북,경상북도,군위군,"광업, 제조업",2022,1789.7194238378333,1591.97,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,197.74942383783332,12.421680297859465
경북,경상북도,군위군,"광업, 제조업",2023,1615.376715725182,1395.66,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2026-06-22,219.71671572518198,15.742853970535945
경북,경상북도,김천시,건설업,2021,3121.39567070466,2407.97,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,713.4256707046602,29.62768102196706
경북,경상북도,김천시,건설업,2022,2431.840117763932,3286.93,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,855.0898822360678,26.014849182552346
경북,경상북도,김천시,교육 서비스업,2021,2330.768490041481,2039.19,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2026-06-22,291.578490041481,14.298740678479248
경북,경상북도,김천시,금융 및 보험업,2022,1641.1597176928422,1393.95,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,247.2097176928421,17.734475246087886
경북,경상북도,김천시,문화 및 기타서비스업,2021,1737.3767579000653,1499.93,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,237.44675790006522,15.830522617726508
경북,경상북도,김천시,보건 및 사회복지업,2023,3392.804430800751,3036.55,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2026-06-22,356.2544308007509,11.732210264963557
경북,경상북도,김천시,부동산업,2021,2916.6498033932394,2518.57,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,398.0798033932392,15.80578675173766
경북,경상북도,김천시,사업서비스업,2021,4846.647038474952,5460.38,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,613.7329615250483,11.239748177325538
경북,경상북도,김천시,운수 및 창고업,2021,3066.359646393157,2405.93,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,660.4296463931573,27.450077366887538
경북,경상북도,김천시,운수 및 창고업,2023,3080.0271769067554,2184.87,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2026-06-22,895.1571769067555,40.97072946705092
경북,경상북도,문경시,건설업,2023,967.163800997873,1137.69,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2026-06-22,170.5261990021271,14.988810572486976
경북,경상북도,문경시,"광업, 제조업",2023,3409.0976286122823,2985.76,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2026-06-22,423.33762861228206,14.178555162246194
경북,경상북도,문경시,부동산업,2023,1195.5270972767228,1078.74,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2026-06-22,116.78709727672276,10.826250744083167
경북,경상북도,봉화군,"광업, 제조업",2021,3130.9235460521754,2359.1600000000003,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,771.7635460521751,32.713488955906975
경북,경상북도,상주시,건설업,2022,2289.836256021973,1698.54,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,591.296256021973,34.812030097729405
경북,경상북도,상주시,"광업, 제조업",2021,3206.160945136682,2830.96,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,375.2009451366821,13.253488044221115
경북,경상북도,상주시,도매 및 소매업,2022,1064.9014066331874,1203.63,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,138.72859336681267,11.52585041639147
경북,경상북도,상주시,부동산업,2021,1658.194468317853,1927.25,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,269.0555316821469,13.960593160313758
경북,경상북도,상주시,사업서비스업,2022,824.2596161590938,1011.91,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,187.65038384090622,18.5441772332427
경북,경상북도,상주시,운수 및 창고업,2023,1527.3062164112876,1170.12,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2026-06-22,357.18621641128766,30.525605614064172
경북,경상북도,성주군,도매 및 소매업,2021,851.8191053029809,1246.68,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,394.86089469701915,31.672995050615967
경북,경상북도,성주군,도매 및 소매업,2022,1292.3489302923886,1658.01,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,365.66106970761143,22.054213768771685
경북,경상북도,성주군,도매 및 소매업,2023,1603.6839374345789,1341.28,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2026-06-22,262.4039374345789,19.563695681332675
경북,경상북도,안동시,건설업,2021,3191.759442739194,2807.16,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,384.5994427391943,13.700659839096963
경북,경상북도,안동시,건설업,2022,2834.9872735051513,2508.82,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,326.1672735051511,13.000824033017558
경북,경상북도,안동시,"광업, 제조업",2021,4717.712875031598,5872.91,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,1155.197124968402,19.66992725869121
경북,경상북도,안동시,교육 서비스업,2021,2685.007682206494,3655.45,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2026-06-22,970.4423177935059,26.547820864558563
경북,경상북도,안동시,부동산업,2023,3172.285329850511,4847.61,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2026-06-22,1675.3246701494886,34.55980720704613
경북,경상북도,안동시,사업서비스업,2021,1806.7389049726416,1527.5,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,279.23890497264165,18.280779376277685
경북,경상북도,안동시,숙박 및 음식점업,2023,1346.2070735732102,1190.28,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2026-06-22,155.92707357321024,13.10003306559887
경북,경상북도,안동시,운수 및 창고업,2022,1653.4237296803585,1315.93,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2026-03-27,337.49372968035846,25.64678437913555
경북,경상북도,안동시,운수 및 창고업,2023,1546.9021361098671,1338.64,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2026-06-22,208.26213610986701,15.557740401442285
경북,경상북도,안동시,정보통신업,2022,1400.2103747844128,1160.42,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,239.79037478441273,20.664102203031035
경북,경상북도,안동시,정보통신업,2023,1208.340995352595,1087.33,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2026-06-22,121.01099535259505,11.129187583585026
경북,경상북도,영덕군,건설업,2022,1452.709301775989,1233.98,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,218.72930177598892,17.725514333780847
경북,경상북도,영덕군,"공공 행정, 국방·사회보장",2021,1993.3611567452474,1805.25,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,188.1111567452474,10.42022748900415
경북,경상북도,영주시,건설업,2021,2092.422835172897,1486.94,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,605.482835172897,40.72005831929311
경북,경상북도,영주시,건설업,2022,1501.6799813568696,1314.33,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,187.34998135686965,14.254409574221821
경북,경상북도,영주시,건설업,2023,1306.7284805204972,1501.62,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2026-06-22,194.89151947950268,12.978750914312723
경북,경상북도,영주시,도매 및 소매업,2021,1732.931133140957,1556.94,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,175.9911331409569,11.30365544856943
경북,경상북도,영주시,보건 및 사회복지업,2021,2064.686750373027,1857.11,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,207.57675037302693,11.17740738960142
경북,경상북도,영주시,부동산업,2022,1629.2508947495871,1831.38,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,202.12910525041298,11.036983326803448
경북,경상북도,영천시,건설업,2022,2070.846729102646,1468.3,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,602.5467291026459,41.03703119952639
경북,경상북도,영천시,건설업,2023,1459.8079842568045,2111.85,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2026-06-22,652.0420157431954,30.875394357705115
경북,경상북도,영천시,도매 및 소매업,2022,936.0168953686668,1043.88,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,107.86310463133327,10.332902692965979
경북,경상북도,영천시,문화 및 기타서비스업,2021,1569.949006416199,1807.88,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,237.93099358380118,13.160773590271543
경북,경상북도,영천시,문화 및 기타서비스업,2023,1866.2041551848915,1608.95,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2026-06-22,257.2541551848915,15.988946529406848
경북,경상북도,영천시,보건 및 사회복지업,2022,1810.8762148854526,2106.56,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,295.6837851145474,14.036333411559482
경북,경상북도,영천시,부동산업,2021,2265.0325145654224,1843.13,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,421.9025145654223,22.89054567856973
경북,경상북도,영천시,사업서비스업,2021,881.7301914020017,1150.87,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,269.13980859799824,23.385769773996913
경북,경상북도,영천시,사업서비스업,2023,962.0928239422645,1073.71,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2026-06-22,111.61717605773549,10.395467682869256
경북,경상북도,영천시,정보통신업,2021,1738.8848859105383,1314.57,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,424.31488591053835,32.27784643727898
경북,경상북도,영천시,정보통신업,2022,1345.1880032596764,1715.01,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,369.8219967403236,21.563839087837597
경북,경상북도,영천시,정보통신업,2023,1785.8334830834126,2593.15,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2026-06-22,807.3165169165875,31.13265784534591
경북,경상북도,예천군,건설업,2021,999.108396637711,1325.36,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,326.25160336228885,24.6160743769458
경북,경상북도,예천군,부동산업,2022,1002.762975111513,1194.74,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,191.977024888487,16.068519082686358
경북,경상북도,예천군,부동산업,2023,1204.936725858894,1728.82,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2026-06-22,523.8832741411059,30.302939238388372
경북,경상북도,예천군,정보통신업,2021,1256.3552111227118,1096.33,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,160.02521112271188,14.596445515739958
경북,경상북도,울진군,건설업,2021,4314.445507645428,3821.08,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,493.3655076454279,12.911677003502358
경북,경상북도,울진군,건설업,2022,3858.958225054883,3189.16,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,669.798225054883,21.002339959578165
경북,경상북도,울진군,건설업,2023,3170.715270089512,1702.93,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2026-06-22,1467.785270089512,86.19175597878433
경북,경상북도,울진군,사업서비스업,2021,2271.1238346936093,1333.67,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,937.4538346936092,70.29128905153517
경북,경상북도,울진군,사업서비스업,2022,1368.3827998791294,2035.24,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,666.8572001208706,32.76553134376637
경북,경상북도,울진군,사업서비스업,2023,2136.5796641427387,1792.65,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2026-06-22,343.9296641427386,19.18554453701161
경북,경상북도,의성군,건설업,2022,1195.5349657217253,1003.05,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,192.4849657217253,19.189967172297028
경북,경상북도,의성군,건설업,2023,997.2487901714825,1273.18,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2026-06-22,275.9312098285176,21.672600090208576
경북,경상북도,의성군,"광업, 제조업",2021,1595.9038511442031,1407.83,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,188.07385114420322,13.35913080018207
경북,경상북도,의성군,"광업, 제조업",2022,1441.917292714141,1207.87,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,234.04729271414112,19.376861145168036
경북,경상북도,청도군,"광업, 제조업",2023,1556.5848246034163,1292.33,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2026-06-22,264.2548246034164,20.447937028732323
경북,경상북도,청도군,부동산업,2023,654.801227573485,1330.28,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2026-06-22,675.478772426515,50.77718769180285
경북,경상북도,칠곡군,건설업,2021,1846.0559986726582,1586.04,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,260.01599867265827,16.394037897698563
경북,경상북도,칠곡군,"광업, 제조업",2022,20917.474432818628,24009.7,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,3092.2255671813728,12.879067906643451
경북,경상북도,칠곡군,교육 서비스업,2021,1981.6102959704185,1559.84,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2026-06-22,421.7702959704186,27.03933069868824
경북,경상북도,칠곡군,도매 및 소매업,2022,2287.8477950679417,2077.53,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,210.31779506794146,10.12345405688204
경북,경상북도,칠곡군,문화 및 기타서비스업,2023,1878.4782190476296,1526.1,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2026-06-22,352.3782190476297,23.090113298448973
경북,경상북도,칠곡군,숙박 및 음식점업,2022,1105.3649342010501,1253.35,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,147.9850657989498,11.807162069569538
경북,경상북도,칠곡군,운수 및 창고업,2023,3069.1301057846304,2433.66,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2026-06-22,635.4701057846305,26.111704419870918
경북,경상북도,포항시,건설업,2022,13505.232784303045,15943.5,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,2438.2672156969547,15.293174119214441
경북,경상북도,포항시,건설업,2023,15851.289652658423,19168.72,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2026-06-22,3317.4303473415785,17.306478196465797
경북,경상북도,포항시,"광업, 제조업",2021,69539.41722109167,63056.15,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,6483.267221091672,10.281736549236944
경북,경상북도,포항시,"광업, 제조업",2022,64582.9063856977,55966.35,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,8616.556385697702,15.395959153487235
경북,경상북도,포항시,교육 서비스업,2021,8021.328560294587,9103.38,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2026-06-22,1082.0514397054121,11.886260264928106
경북,경상북도,포항시,사업서비스업,2023,12312.963607116104,17991.03,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2026-06-22,5678.066392883895,31.560540963379502
경북,경상북도,포항시,숙박 및 음식점업,2023,4787.606221526773,5649.62,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2026-06-22,862.0137784732269,15.257907230454915
경북,경상북도,포항시,운수 및 창고업,2021,9016.847500621638,12115.92,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,3099.0724993783624,25.57851569982603
경북,경상북도,포항시,운수 및 창고업,2023,15209.290199886847,13036.62,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2026-06-22,2172.6701998868466,16.665901129946615
경북,경상북도,포항시,정보통신업,2021,2722.3356683265283,3158.15,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,435.81433167347177,13.79967169619783
경북,경상북도,포항시,정보통신업,2022,3231.7073206406258,2825.6,216_DT_GRDP202037_02,경상북도 경제활동별 지역내총부가가치 및 요소소득,2025-09-09,406.10732064062586,14.372427825616713
광주,광주광역시,광산구,건설업,2022,6581.31123178552,5935.028959056092,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2025-07-23,646.2822727294279,10.889285919039771
광주,광주광역시,광산구,건설업,2023,5900.70330397428,4654.4880070006675,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2026-06-25,1246.2152969736126,26.774487228224018
광주,광주광역시,광산구,교육 서비스업,2022,6050.856833127985,6820.971382455764,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2025-07-23,770.1145493277791,11.29039408241167
광주,광주광역시,광산구,정보통신업,2023,3765.330073501218,3316.028407697354,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2026-06-25,449.3016658038641,13.549391336965616
광주,광주광역시,남구,건설업,2021,2624.8208488026276,2938.004159191815,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2025-07-23,313.1833103891872,10.659729987425804
광주,광주광역시,남구,건설업,2022,2967.128486019322,2329.263018286336,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2025-07-23,637.865467732986,27.38486219569444
광주,광주광역시,남구,건설업,2023,2315.791562710956,2856.2904757103206,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2026-06-25,540.4989129993646,18.923107351851176
광주,광주광역시,남구,교육 서비스업,2022,4956.93817993047,4425.917870647054,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2025-07-23,531.0203092834163,11.99797024714747
광주,광주광역시,남구,정보통신업,2023,2037.1760930339483,1745.826188578605,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2026-06-25,291.3499044553432,16.688368313030683
광주,광주광역시,동구,건설업,2022,3376.377568256867,2502.1161118348127,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2025-07-23,874.2614564220544,34.94088273069608
광주,광주광역시,동구,숙박 및 음식점업,2021,1213.0021980937115,1347.911792607739,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2025-07-23,134.9095945140275,10.00878508919523
광주,광주광역시,동구,정보통신업,2023,1941.063066405041,1717.833443646999,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2026-06-25,223.22962275804184,12.994835068766639
광주,광주광역시,북구,건설업,2022,7346.242947416064,6180.5978098686355,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2025-07-23,1165.645137547429,18.859747445242743
광주,광주광역시,북구,건설업,2023,6144.851890163014,5553.7769484528435,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2026-06-25,591.0749417101706,10.642756221508511
광주,광주광역시,북구,"광업, 제조업",2021,23331.197172570282,20534.023528752172,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2025-07-23,2797.1736438181106,13.622141028042794
광주,광주광역시,북구,"광업, 제조업",2023,23462.899436755513,21251.766327021094,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2026-06-25,2211.133109734419,10.404467448538703
광주,광주광역시,서구,건설업,2022,3455.420857357054,4061.175124975749,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2025-07-23,605.7542676186949,14.91573864651582
광주,광주광역시,서구,건설업,2023,4037.687034601052,3467.501622872768,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2026-06-25,570.1854117282837,16.443695598212713
광주,광주광역시,서구,"광업, 제조업",2023,30618.41474494613,36536.580612049016,205_DT_2020Y24GRDP2,광주광역시 경제활동별 지역내총부가가치 및 요소소득,2026-06-25,5918.165867102885,16.197919367285277
대구,대구광역시,남구,교육 서비스업,2022,4447.412454021671,2896.94,203_DT_2020Y22GRDP2,대구광역시 경제활동별 지역내총부가가치 및 요소소득,2025-09-05,1550.4724540216707,53.52104130640161
대구,대구광역시,남구,부동산업,2021,7054.886292089845,5202.06,203_DT_2020Y22GRDP2,대구광역시 경제활동별 지역내총부가가치 및 요소소득,2025-09-05,1852.8262920898442,35.617164970989265
대구,대구광역시,달서구,건설업,2021,5238.518269530526,6482.95,203_DT_2020Y22GRDP2,대구광역시 경제활동별 지역내총부가가치 및 요소소득,2025-09-05,1244.4317304694741,19.19545469993559
대구,대구광역시,달서구,건설업,2022,6547.2152441507515,7840.72,203_DT_2020Y22GRDP2,대구광역시 경제활동별 지역내총부가가치 및 요소소득,2025-09-05,1293.5047558492488,16.497270095721422
대구,대구광역시,달서구,금융 및 보험업,2021,7435.483251077708,6529.83,203_DT_2020Y22GRDP2,대구광역시 경제활동별 지역내총부가가치 및 요소소득,2025-09-05,905.6532510777079,13.869476710384617
대구,대구광역시,달성군,건설업,2021,5539.607008585146,5005.73,203_DT_2020Y22GRDP2,대구광역시 경제활동별 지역내총부가가치 및 요소소득,2025-09-05,533.8770085851465,10.665317717598564
대구,대구광역시,달성군,건설업,2022,5055.351616795246,3967.25,203_DT_2020Y22GRDP2,대구광역시 경제활동별 지역내총부가가치 및 요소소득,2025-09-05,1088.1016167952457,27.42709979948946
대구,대구광역시,달성군,"광업, 제조업",2021,37271.666240390565,45417.84,203_DT_2020Y22GRDP2,대구광역시 경제활동별 지역내총부가가치 및 요소소득,2025-09-05,8146.173759609432,17.936066003159624
대구,대구광역시,달성군,교육 서비스업,2022,1361.4332640184343,3143.74,203_DT_2020Y22GRDP2,대구광역시 경제활동별 지역내총부가가치 및 요소소득,2025-09-05,1782.3067359815655,56.69383396787156
대구,대구광역시,달성군,금융 및 보험업,2021,1883.6614504151562,3337.75,203_DT_2020Y22GRDP2,대구광역시 경제활동별 지역내총부가가치 및 요소소득,2025-09-05,1454.0885495848438,43.564932951384726
대구,대구광역시,달성군,금융 및 보험업,2022,3429.035191727722,5103.92,203_DT_2020Y22GRDP2,대구광역시 경제활동별 지역내총부가가치 및 요소소득,2025-09-05,1674.884808272278,32.81565557987347
대구,대구광역시,달성군,사업서비스업,2021,2318.092537717105,2039.87,203_DT_2020Y22GRDP2,대구광역시 경제활동별 지역내총부가가치 및 요소소득,2025-09-05,278.2225377171053,13.639228858559873
대구,대구광역시,달성군,운수 및 창고업,2021,3003.5426280279635,2009.83,203_DT_2020Y22GRDP2,대구광역시 경제활동별 지역내총부가가치 및 요소소득,2025-09-05,993.7126280279635,49.44262091957845
대구,대구광역시,동구,건설업,2022,7499.391483153467,6075.44,203_DT_2020Y22GRDP2,대구광역시 경제활동별 지역내총부가가치 및 요소소득,2025-09-05,1423.951483153467,23.43783303190332
대구,대구광역시,동구,"공공 행정, 국방·사회보장",2021,7926.481596383497,7139.85,203_DT_2020Y22GRDP2,대구광역시 경제활동별 지역내총부가가치 및 요소소득,2025-09-05,786.6315963834968,11.017480708747337
대구,대구광역시,동구,"광업, 제조업",2022,4117.8264684026835,4581.11,203_DT_2020Y22GRDP2,대구광역시 경제활동별 지역내총부가가치 및 요소소득,2025-09-05,463.28353159731614,10.112910006468217
대구,대구광역시,동구,부동산업,2021,13450.295541829044,11056.22,203_DT_2020Y22GRDP2,대구광역시 경제활동별 지역내총부가가치 및 요소소득,2025-09-05,2394.0755418290446,21.65365325426814
대구,대구광역시,북구,건설업,2021,5346.73004333178,4639.5,203_DT_2020Y22GRDP2,대구광역시 경제활동별 지역내총부가가치 및 요소소득,2025-09-05,707.2300433317796,15.243669432735846
대구,대구광역시,북구,"공공 행정, 국방·사회보장",2022,7155.865620125649,8212.5,203_DT_2020Y22GRDP2,대구광역시 경제활동별 지역내총부가가치 및 요소소득,2025-09-05,1056.634379874351,12.866172053264549
대구,대구광역시,북구,"광업, 제조업",2021,27116.82145987949,19680.89,203_DT_2020Y22GRDP2,대구광역시 경제활동별 지역내총부가가치 및 요소소득,2025-09-05,7435.931459879492,37.78249591293631
대구,대구광역시,북구,부동산업,2021,13978.556388562503,11889.47,203_DT_2020Y22GRDP2,대구광역시 경제활동별 지역내총부가가치 및 요소소득,2025-09-05,2089.086388562504,17.57089583103792
대구,대구광역시,서구,건설업,2021,2068.915677825599,2967.69,203_DT_2020Y22GRDP2,대구광역시 경제활동별 지역내총부가가치 및 요소소득,2025-09-05,898.7743221744013,30.285316935879464
대구,대구광역시,서구,건설업,2022,2997.1086014721295,3541.27,203_DT_2020Y22GRDP2,대구광역시 경제활동별 지역내총부가가치 및 요소소득,2025-09-05,544.1613985278705,15.36627815805828
대구,대구광역시,서구,"공공 행정, 국방·사회보장",2021,1412.8769776205525,1276.07,203_DT_2020Y22GRDP2,대구광역시 경제활동별 지역내총부가가치 및 요소소득,2025-09-05,136.80697762055252,10.720961829723489
대구,대구광역시,서구,"광업, 제조업",2021,10283.693884151267,9020.8,203_DT_2020Y22GRDP2,대구광역시 경제활동별 지역내총부가가치 및 요소소득,2025-09-05,1262.8938841512681,13.99979917691633
